"organism","metabolite","p_value","fdr_adjusted_p_value"
"Klebsiella oxytoca","493.3138689",0.0797913195123937,0.887122282394165
"Klebsiella oxytoca","176.1186786",0.0660598610452761,0.887122282394165
"Klebsiella oxytoca","335.1265946",0.133469213426653,0.887122282394165
"Klebsiella oxytoca","405.2599642",0.057052522946422,0.887122282394165
"Klebsiella oxytoca","354.1963499",0.0786852155714355,0.887122282394165
"Klebsiella oxytoca","361.23589",0.105067978998026,0.887122282394165
"Klebsiella oxytoca","429.3194505",0.0696990515831412,0.887122282394165
"Klebsiella oxytoca","425.2156758",0.0459018126188541,0.887122282394165
"Klebsiella oxytoca","473.3455673",0.10085721988796,0.887122282394165
"Klebsiella oxytoca","547.3824723",0.147834049889404,0.887122282394165
"Klebsiella oxytoca","503.3561578",0.155173949733955,0.887122282394165
"Klebsiella oxytoca","311.2571188",0.12373423251064,0.887122282394165
"Klebsiella oxytoca","453.2623955",0.154398420239224,0.887122282394165
"Klebsiella oxytoca","330.3011775",0.12340994279005,0.887122282394165
"Klebsiella oxytoca","205.1397469",0.156402871397632,0.887122282394165
"Klebsiella oxytoca","489.2287266",0.060602115759425,0.887122282394165
"Klebsiella oxytoca","517.2249523",0.100467997065341,0.887122282394165
"Klebsiella oxytoca","639.4060506",0.133853628527083,0.887122282394165
"Klebsiella oxytoca","331.2253389",0.0197943849167348,0.887122282394165
"Klebsiella oxytoca","595.3801131",0.10761285715411,0.887122282394165
"Klebsiella oxytoca","375.2512516",0.10665898136641,0.887122282394165
"Klebsiella oxytoca","463.3020878",0.107774976843396,0.887122282394165
"Klebsiella oxytoca","507.3284552",0.133458191541457,0.887122282394165
"Klebsiella oxytoca","419.275039",0.104440573424966,0.887122282394165
"Klebsiella oxytoca","443.300283",0.140251475030276,0.887122282394165
"Klebsiella oxytoca","409.2717098",0.123449629336623,0.887122282394165
"Klebsiella oxytoca","551.3563192",0.168578640520666,0.908550146806117
"Klebsiella oxytoca","443.334801",0.170804808566025,0.910958979018802
"Klebsiella oxytoca","480.3106071",0.184795845434411,0.939475572734965
"Klebsiella oxytoca","247.1274225",0.183217112984453,0.939475572734965
"Klebsiella oxytoca","769.5024216",0.183321891719035,0.939475572734965
"Klebsiella oxytoca","328.141415",0.17905176489035,0.939475572734965
"Klebsiella oxytoca","459.2508398",0.185326236027796,0.939475572734965
"Klebsiella oxytoca","252.1939046",0.224529040592754,0.950992082534752
"Klebsiella oxytoca","395.2769884",0.222885171277058,0.950992082534752
"Klebsiella oxytoca","440.277918",0.205913821540549,0.950992082534752
"Klebsiella oxytoca","341.2013668",0.218994686783628,0.950992082534752
"Klebsiella oxytoca","595.3180726",0.197881119967562,0.950992082534752
"Klebsiella oxytoca","550.2457874",0.20469669709433,0.950992082534752
"Klebsiella oxytoca","447.1189675",0.194846755948382,0.950992082534752
"Klebsiella oxytoca","261.1439302",0.212189167478092,0.950992082534752
"Klebsiella oxytoca","578.277876",0.200534453279759,0.950992082534752
"Klebsiella oxytoca","369.3114374",0.221338877518084,0.950992082534752
"Klebsiella oxytoca","552.4025361",0.220406917144434,0.950992082534752
"Klebsiella oxytoca","655.3160334",0.189644267298643,0.950992082534752
"Klebsiella oxytoca","531.3868943",0.210610790592204,0.950992082534752
"Klebsiella oxytoca","399.3087183",0.195225800754929,0.950992082534752
"Klebsiella oxytoca","309.112859",0.197523288565491,0.950992082534752
"Klebsiella oxytoca","498.2587646",0.206595713656067,0.950992082534752
"Klebsiella oxytoca","959.6087207",0.211941182940074,0.950992082534752
"Klebsiella oxytoca","217.0925361",0.228460988577684,0.950992082534752
"Klebsiella oxytoca","513.2970122",0.214543117726089,0.950992082534752
"Klebsiella oxytoca","287.152054",0.228212762379838,0.950992082534752
"Klebsiella oxytoca","473.3455838",0.220048440319524,0.950992082534752
"Klebsiella oxytoca","361.1697371",0.228338581829526,0.950992082534752
"Klebsiella oxytoca","488.2755655",0.239748095158501,0.955023743776835
"Klebsiella oxytoca","380.1935468",0.237963179742397,0.955023743776835
"Klebsiella oxytoca","298.2745867",0.238437831245308,0.955023743776835
"Klebsiella oxytoca","200.0405613",0.246894948993497,0.955023743776835
"Klebsiella oxytoca","659.2865304",0.231998691030136,0.955023743776835
"Klebsiella oxytoca","597.333724",0.243930517994699,0.955023743776835
"Klebsiella oxytoca","497.2885885",0.248082339692029,0.955023743776835
"Klebsiella oxytoca","206.1235566",0.245859687954292,0.955023743776835
"Klebsiella oxytoca","459.3297655",0.234382937655335,0.955023743776835
"Klebsiella oxytoca","184.1105607",0.247946453424648,0.955023743776835
"Klebsiella oxytoca","452.2779431",0.276355272280523,0.959685207632355
"Klebsiella oxytoca","551.3492125",0.264562126797701,0.959685207632355
"Klebsiella oxytoca","988.5106837",0.293936608433881,0.959685207632355
"Klebsiella oxytoca","387.3220554",0.419862278339155,0.959685207632355
"Klebsiella oxytoca","230.1868165",0.357247304882708,0.959685207632355
"Klebsiella oxytoca","706.436519",0.29942095214077,0.959685207632355
"Klebsiella oxytoca","281.1731221",0.419409833799079,0.959685207632355
"Klebsiella oxytoca","824.6385849",0.350975611155047,0.959685207632355
"Klebsiella oxytoca","825.3060329",0.328849619660558,0.959685207632355
"Klebsiella oxytoca","837.2876517",0.356855950698425,0.959685207632355
"Klebsiella oxytoca","242.1859893",0.280226979339752,0.959685207632355
"Klebsiella oxytoca","1083.728053",0.36164293552621,0.959685207632355
"Klebsiella oxytoca","549.2432468",0.405425586330969,0.959685207632355
"Klebsiella oxytoca","128.1080146",0.282970364665007,0.959685207632355
"Klebsiella oxytoca","418.054381",0.321912048689604,0.959685207632355
"Klebsiella oxytoca","613.4234847",0.338648137156257,0.959685207632355
"Klebsiella oxytoca","251.2373784",0.379146503058918,0.959685207632355
"Klebsiella oxytoca","144.0819553",0.415876147776017,0.959685207632355
"Klebsiella oxytoca","549.2510695",0.376468093929603,0.959685207632355
"Klebsiella oxytoca","395.2771843",0.297305627323518,0.959685207632355
"Klebsiella oxytoca","496.3394281",0.411514181223231,0.959685207632355
"Klebsiella oxytoca","634.4451228",0.400806933438266,0.959685207632355
"Klebsiella oxytoca","439.066021",0.259775356439989,0.959685207632355
"Klebsiella oxytoca","690.4049079",0.288107248220945,0.959685207632355
"Klebsiella oxytoca","660.4608889",0.289895364865825,0.959685207632355
"Klebsiella oxytoca","564.261998",0.32999947565611,0.959685207632355
"Klebsiella oxytoca","359.1048111",0.296214961364986,0.959685207632355
"Klebsiella oxytoca","678.4711183",0.40669229384702,0.959685207632355
"Klebsiella oxytoca","413.1172534",0.408329569312001,0.959685207632355
"Klebsiella oxytoca","339.2898221",0.38696399013263,0.959685207632355
"Klebsiella oxytoca","539.1612048",0.387551995223405,0.959685207632355
"Klebsiella oxytoca","769.5009576",0.314902323533431,0.959685207632355
"Klebsiella oxytoca","724.4928875",0.286437470446318,0.959685207632355
"Klebsiella oxytoca","383.1528889",0.307143003572886,0.959685207632355
"Klebsiella oxytoca","705.3794502",0.252003572407256,0.959685207632355
"Klebsiella oxytoca","766.5352985",0.322555381338752,0.959685207632355
"Klebsiella oxytoca","659.2879079",0.323173075346158,0.959685207632355
"Klebsiella oxytoca","214.008339",0.322796045518639,0.959685207632355
"Klebsiella oxytoca","313.2738508",0.417124333282661,0.959685207632355
"Klebsiella oxytoca","288.2898087",0.349160424178618,0.959685207632355
"Klebsiella oxytoca","563.2662904",0.411003375716726,0.959685207632355
"Klebsiella oxytoca","162.0769342",0.271813418835043,0.959685207632355
"Klebsiella oxytoca","1069.725688",0.319993407253333,0.959685207632355
"Klebsiella oxytoca","323.1219217",0.346617216064141,0.959685207632355
"Klebsiella oxytoca","943.5255478",0.412804399667141,0.959685207632355
"Klebsiella oxytoca","296.9719935",0.398792533742341,0.959685207632355
"Klebsiella oxytoca","250.1126056",0.40730673206907,0.959685207632355
"Klebsiella oxytoca","136.0632836",0.363717396762664,0.959685207632355
"Klebsiella oxytoca","409.1756495",0.416123585730805,0.959685207632355
"Klebsiella oxytoca","251.160832",0.399826752100006,0.959685207632355
"Klebsiella oxytoca","230.0993044",0.376668845428844,0.959685207632355
"Klebsiella oxytoca","324.1432064",0.317736854140619,0.959685207632355
"Klebsiella oxytoca","377.1472394",0.318486649656554,0.959685207632355
"Klebsiella oxytoca","261.1445482",0.377906844914188,0.959685207632355
"Klebsiella oxytoca","318.3026049",0.398967982453852,0.959685207632355
"Klebsiella oxytoca","237.075651",0.384765165004361,0.959685207632355
"Klebsiella oxytoca","595.3185151",0.408698954478276,0.959685207632355
"Klebsiella oxytoca","313.3216534",0.371329883863956,0.959685207632355
"Klebsiella oxytoca","437.1933038",0.33483405577839,0.959685207632355
"Klebsiella oxytoca","609.3338",0.29232738989068,0.959685207632355
"Klebsiella oxytoca","270.2796815",0.409151431954935,0.959685207632355
"Klebsiella oxytoca","426.262085",0.303693131256504,0.959685207632355
"Klebsiella oxytoca","751.51866",0.332774728137045,0.959685207632355
"Klebsiella oxytoca","349.1724202",0.320733017930209,0.959685207632355
"Klebsiella oxytoca","485.1134202",0.256522106143664,0.959685207632355
"Klebsiella oxytoca","486.2738632",0.300071682120445,0.959685207632355
"Klebsiella oxytoca","355.2826455",0.265953636936435,0.959685207632355
"Klebsiella oxytoca","499.2794889",0.371856872327259,0.959685207632355
"Klebsiella oxytoca","518.2556593",0.405290050613573,0.959685207632355
"Klebsiella oxytoca","477.2616153",0.278645883891869,0.959685207632355
"Klebsiella oxytoca","524.2730264",0.407566035412363,0.959685207632355
"Klebsiella oxytoca","222.1368717",0.396008384997036,0.959685207632355
"Klebsiella oxytoca","619.4389413",0.394830000484401,0.959685207632355
"Klebsiella oxytoca","663.4648681",0.380887259924543,0.959685207632355
"Klebsiella oxytoca","391.165282",0.369333210697941,0.959685207632355
"Klebsiella oxytoca","707.4923113",0.33161650245553,0.959685207632355
"Klebsiella oxytoca","291.2301325",0.384637847818546,0.959685207632355
"Klebsiella oxytoca","301.1413578",0.369602149961407,0.959685207632355
"Klebsiella oxytoca","575.4133476",0.319463333298606,0.959685207632355
"Klebsiella oxytoca","341.2670735",0.397607792206949,0.959685207632355
"Klebsiella oxytoca","517.3715869",0.289935247735752,0.959685207632355
"Klebsiella oxytoca","371.2775179",0.417109517509598,0.959685207632355
"Klebsiella oxytoca","415.3038653",0.25460123160407,0.959685207632355
"Klebsiella oxytoca","473.2649447",0.361409700594057,0.959685207632355
"Klebsiella oxytoca","624.3872621",0.294104989038872,0.959685207632355
"Klebsiella oxytoca","532.2718721",0.385404451400064,0.959685207632355
"Klebsiella oxytoca","533.2849599",0.303980186049977,0.959685207632355
"Klebsiella oxytoca","561.398008",0.38752007508062,0.959685207632355
"Klebsiella oxytoca","547.3013226",0.369019917599291,0.959685207632355
"Klebsiella oxytoca","304.1284788",0.404698843232586,0.959685207632355
"Klebsiella oxytoca","268.1195442",0.323039148519788,0.959685207632355
"Klebsiella oxytoca","285.0865343",0.422728664810828,0.961942561702862
"Klebsiella oxytoca","599.292398",0.426359743470232,0.965912339189199
"Klebsiella oxytoca","539.3491141",0.428846238483894,0.967265524686139
"Klebsiella oxytoca","507.2698639",0.432807592360134,0.967674616979863
"Klebsiella oxytoca","693.4759457",0.431521338444576,0.967674616979863
"Klebsiella oxytoca","409.2643126",0.435908534357186,0.970370302569039
"Klebsiella oxytoca","475.2139302",0.437843697549594,0.970458758205161
"Klebsiella oxytoca","171.1022617",0.441772751850328,0.970762441834197
"Klebsiella oxytoca","605.4239669",0.440471921013944,0.970762441834197
"Klebsiella oxytoca","242.1001928",0.448308141146693,0.980913539603021
"Klebsiella oxytoca","494.3246407",0.464308659216991,0.991433991062391
"Klebsiella oxytoca","454.2932949",0.463731242353467,0.991433991062391
"Klebsiella oxytoca","650.4730736",0.456214328023236,0.991433991062391
"Klebsiella oxytoca","829.519536",0.46787867461575,0.991433991062391
"Klebsiella oxytoca","239.0897893",0.459238487160948,0.991433991062391
"Klebsiella oxytoca","312.2899522",0.470543866851877,0.991433991062391
"Klebsiella oxytoca","395.1673928",0.462663733979838,0.991433991062391
"Klebsiella oxytoca","274.275186",0.468722431001895,0.991433991062391
"Klebsiella oxytoca","433.1838372",0.469243358909104,0.991433991062391
"Klebsiella oxytoca","341.3045359",0.929919036447068,0.99391844917017
"Klebsiella oxytoca","688.1566289",0.500559004012565,0.99391844917017
"Klebsiella oxytoca","137.0476093",0.861310174273522,0.99391844917017
"Klebsiella oxytoca","266.1729689",0.600445706413368,0.99391844917017
"Klebsiella oxytoca","303.0395505",0.741287586352911,0.99391844917017
"Klebsiella oxytoca","243.1355653",0.641544395879342,0.99391844917017
"Klebsiella oxytoca","652.4022158",0.728306913983019,0.99391844917017
"Klebsiella oxytoca","488.2756869",0.896009966090074,0.99391844917017
"Klebsiella oxytoca","649.3164592",0.743832658329387,0.99391844917017
"Klebsiella oxytoca","300.2902305",0.604817543323385,0.99391844917017
"Klebsiella oxytoca","533.2468423",0.964163111549565,0.99391844917017
"Klebsiella oxytoca","855.4969338",0.672182842186987,0.99391844917017
"Klebsiella oxytoca","595.2926051",0.841040652351641,0.99391844917017
"Klebsiella oxytoca","298.0918753",0.883170527081551,0.99391844917017
"Klebsiella oxytoca","576.3496399",0.664615017938919,0.99391844917017
"Klebsiella oxytoca","240.0848316",0.950259282565896,0.99391844917017
"Klebsiella oxytoca","613.1598156",0.762602975253872,0.99391844917017
"Klebsiella oxytoca","692.4169483",0.624111258305635,0.99391844917017
"Klebsiella oxytoca","426.2621224",0.78547473367967,0.99391844917017
"Klebsiella oxytoca","659.336841",0.878221189825524,0.99391844917017
"Klebsiella oxytoca","254.100118",0.672805873653028,0.99391844917017
"Klebsiella oxytoca","507.2413878",0.962734598995308,0.99391844917017
"Klebsiella oxytoca","221.0127483",0.923135058112535,0.99391844917017
"Klebsiella oxytoca","317.1360891",0.719766004661587,0.99391844917017
"Klebsiella oxytoca","260.165048",0.841324441681855,0.99391844917017
"Klebsiella oxytoca","378.2000109",0.859717784486604,0.99391844917017
"Klebsiella oxytoca","569.3020376",0.849021806487372,0.99391844917017
"Klebsiella oxytoca","786.1647168",0.939833060725531,0.99391844917017
"Klebsiella oxytoca","266.2096941",0.929757691434602,0.99391844917017
"Klebsiella oxytoca","543.1555623",0.710617505042586,0.99391844917017
"Klebsiella oxytoca","275.1298103",0.799406012052473,0.99391844917017
"Klebsiella oxytoca","681.4826104",0.697725151331307,0.99391844917017
"Klebsiella oxytoca","442.2642393",0.8197770943634,0.99391844917017
"Klebsiella oxytoca","676.491198",0.649118227816854,0.99391844917017
"Klebsiella oxytoca","785.3835708",0.709195504764387,0.99391844917017
"Klebsiella oxytoca","702.506796",0.647173985959147,0.99391844917017
"Klebsiella oxytoca","268.1050722",0.796341573274438,0.99391844917017
"Klebsiella oxytoca","434.2675054",0.832351855630716,0.99391844917017
"Klebsiella oxytoca","255.0981439",0.743855694914091,0.99391844917017
"Klebsiella oxytoca","716.5213705",0.595947198447898,0.99391844917017
"Klebsiella oxytoca","501.2574956",0.859771160737656,0.99391844917017
"Klebsiella oxytoca","494.3244336",0.703846733388004,0.99391844917017
"Klebsiella oxytoca","339.3368377",0.943419209408678,0.99391844917017
"Klebsiella oxytoca","330.0742701",0.880500915984302,0.99391844917017
"Klebsiella oxytoca","861.4836343",0.586408421360037,0.99391844917017
"Klebsiella oxytoca","350.1698301",0.79193202932611,0.99391844917017
"Klebsiella oxytoca","657.3962882",0.853467022299385,0.99391844917017
"Klebsiella oxytoca","726.5040227",0.700659031274104,0.99391844917017
"Klebsiella oxytoca","563.5037054",0.598221429563361,0.99391844917017
"Klebsiella oxytoca","704.5217082",0.729923851269611,0.99391844917017
"Klebsiella oxytoca","261.1312529",0.753286167793629,0.99391844917017
"Klebsiella oxytoca","510.2141338",0.525275903571977,0.99391844917017
"Klebsiella oxytoca","255.0657803",0.737652309017478,0.99391844917017
"Klebsiella oxytoca","467.1733845",0.615441996103205,0.99391844917017
"Klebsiella oxytoca","1027.711611",0.904314499577647,0.99391844917017
"Klebsiella oxytoca","575.5025398",0.800182903782874,0.99391844917017
"Klebsiella oxytoca","553.3341659",0.912656305763605,0.99391844917017
"Klebsiella oxytoca","718.5335454",0.526259007921897,0.99391844917017
"Klebsiella oxytoca","549.2586929",0.56427346201409,0.99391844917017
"Klebsiella oxytoca","346.0480079",0.558089390909932,0.99391844917017
"Klebsiella oxytoca","261.1144575",0.959476665148951,0.99391844917017
"Klebsiella oxytoca","781.5321459",0.628893579913527,0.99391844917017
"Klebsiella oxytoca","359.1578439",0.554885588857612,0.99391844917017
"Klebsiella oxytoca","248.2013857",0.814074511835766,0.99391844917017
"Klebsiella oxytoca","578.2775174",0.913213568224408,0.99391844917017
"Klebsiella oxytoca","283.0747909",0.826908354434644,0.99391844917017
"Klebsiella oxytoca","1020.369159",0.938078364775605,0.99391844917017
"Klebsiella oxytoca","698.4062943",0.81654966923831,0.99391844917017
"Klebsiella oxytoca","251.0709362",0.696454435826938,0.99391844917017
"Klebsiella oxytoca","262.1203733",0.825383324177608,0.99391844917017
"Klebsiella oxytoca","393.175573",0.854455158818325,0.99391844917017
"Klebsiella oxytoca","775.4350238",0.505644340854023,0.99391844917017
"Klebsiella oxytoca","779.4817304",0.582150019551771,0.99391844917017
"Klebsiella oxytoca","235.1195425",0.572656964187906,0.99391844917017
"Klebsiella oxytoca","152.1075112",0.874283400257606,0.99391844917017
"Klebsiella oxytoca","379.1595709",0.879733321395501,0.99391844917017
"Klebsiella oxytoca","505.2544612",0.668675720084781,0.99391844917017
"Klebsiella oxytoca","608.4287929",0.737350563821234,0.99391844917017
"Klebsiella oxytoca","739.6022226",0.585551611281243,0.99391844917017
"Klebsiella oxytoca","284.0750393",0.937916266832126,0.99391844917017
"Klebsiella oxytoca","277.1187776",0.677276877651965,0.99391844917017
"Klebsiella oxytoca","696.4602516",0.66666480952226,0.99391844917017
"Klebsiella oxytoca","216.0534708",0.95568927248677,0.99391844917017
"Klebsiella oxytoca","519.2689729",0.90345054331025,0.99391844917017
"Klebsiella oxytoca","295.0907022",0.735547245627152,0.99391844917017
"Klebsiella oxytoca","668.3575205",0.786470809669403,0.99391844917017
"Klebsiella oxytoca","144.0692417",0.660148154423179,0.99391844917017
"Klebsiella oxytoca","178.0442443",0.844081668685508,0.99391844917017
"Klebsiella oxytoca","620.4314276",0.522671551589328,0.99391844917017
"Klebsiella oxytoca","705.3784239",0.869587986130204,0.99391844917017
"Klebsiella oxytoca","250.0395892",0.574238350942991,0.99391844917017
"Klebsiella oxytoca","251.0234661",0.962356568666403,0.99391844917017
"Klebsiella oxytoca","589.155185",0.611458872029115,0.99391844917017
"Klebsiella oxytoca","395.2773739",0.778743225305609,0.99391844917017
"Klebsiella oxytoca","239.0908713",0.85403649230234,0.99391844917017
"Klebsiella oxytoca","329.1647592",0.899027830850272,0.99391844917017
"Klebsiella oxytoca","209.1905663",0.929445465987037,0.99391844917017
"Klebsiella oxytoca","297.2785703",0.91785111884058,0.99391844917017
"Klebsiella oxytoca","338.3426139",0.861815065200707,0.99391844917017
"Klebsiella oxytoca","480.3086287",0.573419287849159,0.99391844917017
"Klebsiella oxytoca","318.1665992",0.865464720455035,0.99391844917017
"Klebsiella oxytoca","567.3809361",0.919438206571141,0.99391844917017
"Klebsiella oxytoca","248.1323776",0.500160322597091,0.99391844917017
"Klebsiella oxytoca","279.0994649",0.551391546535644,0.99391844917017
"Klebsiella oxytoca","440.2243451",0.705495005553823,0.99391844917017
"Klebsiella oxytoca","312.1173874",0.785315398173836,0.99391844917017
"Klebsiella oxytoca","267.2687554",0.754778458515448,0.99391844917017
"Klebsiella oxytoca","675.2680116",0.719848831800938,0.99391844917017
"Klebsiella oxytoca","636.4589615",0.659913214773926,0.99391844917017
"Klebsiella oxytoca","675.4238229",0.624152972461919,0.99391844917017
"Klebsiella oxytoca","341.3048689",0.796201508027287,0.99391844917017
"Klebsiella oxytoca","267.2689589",0.500724201160662,0.99391844917017
"Klebsiella oxytoca","499.2554918",0.706502058133252,0.99391844917017
"Klebsiella oxytoca","662.4754514",0.590506820005293,0.99391844917017
"Klebsiella oxytoca","521.2196443",0.733217014595609,0.99391844917017
"Klebsiella oxytoca","411.2721205",0.770052227719553,0.99391844917017
"Klebsiella oxytoca","592.3978574",0.522881726145164,0.99391844917017
"Klebsiella oxytoca","365.2400989",0.948633079373032,0.99391844917017
"Klebsiella oxytoca","648.459214",0.568324906547674,0.99391844917017
"Klebsiella oxytoca","732.551676",0.549975249076569,0.99391844917017
"Klebsiella oxytoca","569.3017046",0.649028888037105,0.99391844917017
"Klebsiella oxytoca","688.4910503",0.583270607267469,0.99391844917017
"Klebsiella oxytoca","349.0613772",0.942140871732639,0.99391844917017
"Klebsiella oxytoca","332.18243",0.79594991900048,0.99391844917017
"Klebsiella oxytoca","708.4649751",0.54014131127771,0.99391844917017
"Klebsiella oxytoca","211.1081572",0.903930636534194,0.99391844917017
"Klebsiella oxytoca","403.1626463",0.888790265721095,0.99391844917017
"Klebsiella oxytoca","768.121044",0.585836179778744,0.99391844917017
"Klebsiella oxytoca","397.2930753",0.886969401492852,0.99391844917017
"Klebsiella oxytoca","810.6351378",0.825300941808508,0.99391844917017
"Klebsiella oxytoca","380.1133877",0.92334533227399,0.99391844917017
"Klebsiella oxytoca","334.1619269",0.642449127886053,0.99391844917017
"Klebsiella oxytoca","714.4715177",0.53849327392696,0.99391844917017
"Klebsiella oxytoca","743.4840957",0.83985355676391,0.99391844917017
"Klebsiella oxytoca","485.2660925",0.624174186875092,0.99391844917017
"Klebsiella oxytoca","489.1930581",0.477196107864993,0.99391844917017
"Klebsiella oxytoca","407.1902104",0.856947501115375,0.99391844917017
"Klebsiella oxytoca","550.2458185",0.953604226184468,0.99391844917017
"Klebsiella oxytoca","129.0023331",0.920489052196283,0.99391844917017
"Klebsiella oxytoca","313.2738423",0.677203476137607,0.99391844917017
"Klebsiella oxytoca","537.3337708",0.887804235144309,0.99391844917017
"Klebsiella oxytoca","1041.718825",0.746220870400479,0.99391844917017
"Klebsiella oxytoca","470.2730748",0.718523010683714,0.99391844917017
"Klebsiella oxytoca","282.2791507",0.482228232352378,0.99391844917017
"Klebsiella oxytoca","339.1850336",0.903274455092761,0.99391844917017
"Klebsiella oxytoca","411.2724253",0.662241393962559,0.99391844917017
"Klebsiella oxytoca","188.176786",0.808384127714703,0.99391844917017
"Klebsiella oxytoca","360.0833758",0.886279401048648,0.99391844917017
"Klebsiella oxytoca","291.095085",0.521070954235776,0.99391844917017
"Klebsiella oxytoca","191.0775788",0.656428594896234,0.99391844917017
"Klebsiella oxytoca","524.3707141",0.56067678125915,0.99391844917017
"Klebsiella oxytoca","380.1448685",0.790359562737596,0.99391844917017
"Klebsiella oxytoca","255.0973978",0.505678099604793,0.99391844917017
"Klebsiella oxytoca","455.2143658",0.502233428739312,0.99391844917017
"Klebsiella oxytoca","608.3920653",0.92496668216436,0.99391844917017
"Klebsiella oxytoca","265.2531468",0.954276717504056,0.99391844917017
"Klebsiella oxytoca","609.3332424",0.761642586226204,0.99391844917017
"Klebsiella oxytoca","515.2337581",0.546156602685702,0.99391844917017
"Klebsiella oxytoca","255.2323716",0.778095105915454,0.99391844917017
"Klebsiella oxytoca","547.263291",0.711961922432194,0.99391844917017
"Klebsiella oxytoca","449.2049286",0.739676758272352,0.99391844917017
"Klebsiella oxytoca","649.4496656",0.701304892206349,0.99391844917017
"Klebsiella oxytoca","172.0973658",0.484908606504755,0.99391844917017
"Klebsiella oxytoca","324.1574788",0.753798585408445,0.99391844917017
"Klebsiella oxytoca","631.3418043",0.870480309402037,0.99391844917017
"Klebsiella oxytoca","425.13905",0.755369173168598,0.99391844917017
"Klebsiella oxytoca","253.0414997",0.81901990760608,0.99391844917017
"Klebsiella oxytoca","203.1392899",0.808817312697509,0.99391844917017
"Klebsiella oxytoca","409.1631715",0.883900024102181,0.99391844917017
"Klebsiella oxytoca","511.3201785",0.714346317492002,0.99391844917017
"Klebsiella oxytoca","374.3035739",0.911846857774344,0.99391844917017
"Klebsiella oxytoca","267.060499",0.964799744604638,0.99391844917017
"Klebsiella oxytoca","286.1514258",0.611494818987718,0.99391844917017
"Klebsiella oxytoca","376.3192412",0.60082059655476,0.99391844917017
"Klebsiella oxytoca","274.2745132",0.754071594552306,0.99391844917017
"Klebsiella oxytoca","275.1281273",0.65965684382099,0.99391844917017
"Klebsiella oxytoca","375.2243008",0.654185796852073,0.99391844917017
"Klebsiella oxytoca","330.1672611",0.494182686618213,0.99391844917017
"Klebsiella oxytoca","597.3334466",0.90796581639584,0.99391844917017
"Klebsiella oxytoca","326.3055393",0.637522792876735,0.99391844917017
"Klebsiella oxytoca","531.2618335",0.915966914292101,0.99391844917017
"Klebsiella oxytoca","455.290499",0.590617639094972,0.99391844917017
"Klebsiella oxytoca","467.1729157",0.774620029356709,0.99391844917017
"Klebsiella oxytoca","254.1009264",0.827959998481622,0.99391844917017
"Klebsiella oxytoca","510.2148406",0.639554481280899,0.99391844917017
"Klebsiella oxytoca","536.2375644",0.799840095977082,0.99391844917017
"Klebsiella oxytoca","174.1208759",0.786916232316256,0.99391844917017
"Klebsiella oxytoca","535.2352401",0.55428123355442,0.99391844917017
"Klebsiella oxytoca","277.1526005",0.925280119025392,0.99391844917017
"Klebsiella oxytoca","268.1203283",0.815018132470197,0.99391844917017
"Klebsiella oxytoca","507.2752859",0.862527445209921,0.99391844917017
"Klebsiella oxytoca","362.2677346",0.822023299975146,0.99391844917017
"Klebsiella oxytoca","621.5541015",0.942729182588035,0.99391844917017
"Klebsiella oxytoca","384.2441667",0.554914139878486,0.99391844917017
"Klebsiella oxytoca","319.262075",0.662192371867689,0.99391844917017
"Klebsiella oxytoca","483.29299",0.778710577210907,0.99391844917017
"Klebsiella oxytoca","324.1437785",0.851815541804652,0.99391844917017
"Klebsiella oxytoca","391.2932549",0.829096917048862,0.99391844917017
"Klebsiella oxytoca","442.2780087",0.843116593942503,0.99391844917017
"Klebsiella oxytoca","413.2349763",0.567550258931386,0.99391844917017
"Klebsiella oxytoca","369.1885755",0.847822397456457,0.99391844917017
"Klebsiella oxytoca","535.3037548",0.562719895907256,0.99391844917017
"Klebsiella oxytoca","267.1358295",0.513203706158349,0.99391844917017
"Klebsiella oxytoca","427.3030005",0.882625666140557,0.99391844917017
"Klebsiella oxytoca","313.2729052",0.511738217439523,0.99391844917017
"Klebsiella oxytoca","433.2300836",0.812137566895031,0.99391844917017
"Klebsiella oxytoca","467.2421198",0.546195945901128,0.99391844917017
"Klebsiella oxytoca","357.1482144",0.959045926263256,0.99391844917017
"Klebsiella oxytoca","531.2302218",0.760981395638448,0.99391844917017
"Klebsiella oxytoca","410.2578356",0.563174375566671,0.99391844917017
"Klebsiella oxytoca","394.3297027",0.736479536476516,0.99391844917017
"Klebsiella oxytoca","203.1421388",0.664693537850096,0.99391844917017
"Klebsiella oxytoca","367.1917258",0.88063829424872,0.99391844917017
"Klebsiella oxytoca","219.174865",0.692528463047839,0.99391844917017
"Klebsiella oxytoca","313.1698774",0.50638443622512,0.99391844917017
"Klebsiella oxytoca","308.1927693",0.618926511854355,0.99391844917017
"Klebsiella oxytoca","371.1641927",0.894615609715836,0.99391844917017
"Klebsiella oxytoca","399.2523327",0.649991670998643,0.99391844917017
"Klebsiella oxytoca","421.2333341",0.824176180501502,0.99391844917017
"Klebsiella oxytoca","447.1992873",0.806202848824199,0.99391844917017
"Klebsiella oxytoca","457.2480237",0.521672857624673,0.99391844917017
"Klebsiella oxytoca","287.1522105",0.786136999208905,0.99391844917017
"Klebsiella oxytoca","353.3056593",0.821564499063837,0.99391844917017
"Klebsiella oxytoca","489.2288777",0.900880128525772,0.99391844917017
"Klebsiella oxytoca","513.2970831",0.668102279372706,0.99391844917017
